fileID,instrumentSetting,playStyle,midi,string,fret,fxGroup,fxType,fxSetting,fileTag
G61-74610-3332-32524,6,1,74,6,10,3,33,2,32524
G61-75611-3332-32525,6,1,75,6,11,3,33,2,32525
G61-76612-3332-32526,6,1,76,6,12,3,33,2,32526
G61-40100-3333-33073,6,1,40,1,00,3,33,3,33073
G61-41101-3333-33074,6,1,41,1,01,3,33,3,33074
G61-42102-3333-33075,6,1,42,1,02,3,33,3,33075
G61-43103-3333-33076,6,1,43,1,03,3,33,3,33076
G61-44104-3333-33077,6,1,44,1,04,3,33,3,33077
G61-45105-3333-33078,6,1,45,1,05,3,33,3,33078
G61-46106-3333-33079,6,1,46,1,06,3,33,3,33079
G61-47107-3333-33080,6,1,47,1,07,3,33,3,33080
G61-48108-3333-33081,6,1,48,1,08,3,33,3,33081
G61-49109-3333-33082,6,1,49,1,09,3,33,3,33082
G61-50110-3333-33083,6,1,50,1,10,3,33,3,33083
G61-51111-3333-33084,6,1,51,1,11,3,33,3,33084
G61-52112-3333-33085,6,1,52,1,12,3,33,3,33085
G61-45200-3333-33086,6,1,45,2,00,3,33,3,33086
G61-46201-3333-33087,6,1,46,2,01,3,33,3,33087
G61-47202-3333-33088,6,1,47,2,02,3,33,3,33088
G61-48203-3333-33089,6,1,48,2,03,3,33,3,33089
G61-49204-3333-33090,6,1,49,2,04,3,33,3,33090
G61-50205-3333-33091,6,1,50,2,05,3,33,3,33091
G61-51206-3333-33092,6,1,51,2,06,3,33,3,33092
G61-52207-3333-33093,6,1,52,2,07,3,33,3,33093
G61-53208-3333-33094,6,1,53,2,08,3,33,3,33094
G61-54209-3333-33095,6,1,54,2,09,3,33,3,33095
G61-55210-3333-33096,6,1,55,2,10,3,33,3,33096
G61-56211-3333-33097,6,1,56,2,11,3,33,3,33097
G61-57212-3333-33098,6,1,57,2,12,3,33,3,33098
G61-50300-3333-33099,6,1,50,3,00,3,33,3,33099
G61-51301-3333-33100,6,1,51,3,01,3,33,3,33100
G61-52302-3333-33101,6,1,52,3,02,3,33,3,33101
G61-53303-3333-33102,6,1,53,3,03,3,33,3,33102
G61-54304-3333-33103,6,1,54,3,04,3,33,3,33103
G61-55305-3333-33104,6,1,55,3,05,3,33,3,33104
G61-56306-3333-33105,6,1,56,3,06,3,33,3,33105
G61-57307-3333-33106,6,1,57,3,07,3,33,3,33106
G61-58308-3333-33107,6,1,58,3,08,3,33,3,33107
G61-59309-3333-33108,6,1,59,3,09,3,33,3,33108
G61-60310-3333-33109,6,1,60,3,10,3,33,3,33109
G61-61311-3333-33110,6,1,61,3,11,3,33,3,33110
G61-62312-3333-33111,6,1,62,3,12,3,33,3,33111
G61-55400-3333-33112,6,1,55,4,00,3,33,3,33112
G61-56401-3333-33113,6,1,56,4,01,3,33,3,33113
G61-57402-3333-33114,6,1,57,4,02,3,33,3,33114
G61-58403-3333-33115,6,1,58,4,03,3,33,3,33115
G61-59404-3333-33116,6,1,59,4,04,3,33,3,33116
G61-60405-3333-33117,6,1,60,4,05,3,33,3,33117
G61-61406-3333-33118,6,1,61,4,06,3,33,3,33118
G61-62407-3333-33119,6,1,62,4,07,3,33,3,33119
G61-63408-3333-33120,6,1,63,4,08,3,33,3,33120
G61-64409-3333-33121,6,1,64,4,09,3,33,3,33121
G61-65410-3333-33122,6,1,65,4,10,3,33,3,33122
G61-66411-3333-33123,6,1,66,4,11,3,33,3,33123
G61-67412-3333-33124,6,1,67,4,12,3,33,3,33124
G61-59500-3333-33125,6,1,59,5,00,3,33,3,33125
G61-60501-3333-33126,6,1,60,5,01,3,33,3,33126
G61-61502-3333-33127,6,1,61,5,02,3,33,3,33127
G61-62503-3333-33128,6,1,62,5,03,3,33,3,33128
G61-63504-3333-33129,6,1,63,5,04,3,33,3,33129
G61-64505-3333-33130,6,1,64,5,05,3,33,3,33130
G61-65506-3333-33131,6,1,65,5,06,3,33,3,33131
G61-66507-3333-33132,6,1,66,5,07,3,33,3,33132
G61-67508-3333-33133,6,1,67,5,08,3,33,3,33133
G61-68509-3333-33134,6,1,68,5,09,3,33,3,33134
G61-69510-3333-33135,6,1,69,5,10,3,33,3,33135
G61-70511-3333-33136,6,1,70,5,11,3,33,3,33136
G61-71512-3333-33137,6,1,71,5,12,3,33,3,33137
G61-64600-3333-33138,6,1,64,6,00,3,33,3,33138
G61-65601-3333-33139,6,1,65,6,01,3,33,3,33139
G61-66602-3333-33140,6,1,66,6,02,3,33,3,33140
G61-67603-3333-33141,6,1,67,6,03,3,33,3,33141
G61-68604-3333-33142,6,1,68,6,04,3,33,3,33142
G61-69605-3333-33143,6,1,69,6,05,3,33,3,33143
G61-70606-3333-33144,6,1,70,6,06,3,33,3,33144
G61-71607-3333-33145,6,1,71,6,07,3,33,3,33145
G61-72608-3333-33146,6,1,72,6,08,3,33,3,33146
G61-73609-3333-33147,6,1,73,6,09,3,33,3,33147
G61-74610-3333-33148,6,1,74,6,10,3,33,3,33148
G61-75611-3333-33149,6,1,75,6,11,3,33,3,33149
G61-76612-3333-33150,6,1,76,6,12,3,33,3,33150
G63-40100-3331-31903,6,3,40,1,00,3,33,1,31903
G63-41101-3331-31904,6,3,41,1,01,3,33,1,31904
G63-42102-3331-31905,6,3,42,1,02,3,33,1,31905
G63-43103-3331-31906,6,3,43,1,03,3,33,1,31906
G63-44104-3331-31907,6,3,44,1,04,3,33,1,31907
G63-45105-3331-31908,6,3,45,1,05,3,33,1,31908
G63-46106-3331-31909,6,3,46,1,06,3,33,1,31909
G63-47107-3331-31910,6,3,47,1,07,3,33,1,31910
G63-48108-3331-31911,6,3,48,1,08,3,33,1,31911
G63-49109-3331-31912,6,3,49,1,09,3,33,1,31912
G63-50110-3331-31913,6,3,50,1,10,3,33,1,31913
G63-51111-3331-31914,6,3,51,1,11,3,33,1,31914
G63-52112-3331-31915,6,3,52,1,12,3,33,1,31915
G63-45200-3331-31916,6,3,45,2,00,3,33,1,31916
G63-46201-3331-31917,6,3,46,2,01,3,33,1,31917
G63-47202-3331-31918,6,3,47,2,02,3,33,1,31918
G63-48203-3331-31919,6,3,48,2,03,3,33,1,31919
G63-49204-3331-31920,6,3,49,2,04,3,33,1,31920
G63-50205-3331-31921,6,3,50,2,05,3,33,1,31921
G63-51206-3331-31922,6,3,51,2,06,3,33,1,31922
G63-52207-3331-31923,6,3,52,2,07,3,33,1,31923
G63-53208-3331-31924,6,3,53,2,08,3,33,1,31924
G63-54209-3331-31925,6,3,54,2,09,3,33,1,31925
G63-55210-3331-31926,6,3,55,2,10,3,33,1,31926
G63-56211-3331-31927,6,3,56,2,11,3,33,1,31927
G63-57212-3331-31928,6,3,57,2,12,3,33,1,31928
G63-50300-3331-31929,6,3,50,3,00,3,33,1,31929
G63-51301-3331-31930,6,3,51,3,01,3,33,1,31930
G63-52302-3331-31931,6,3,52,3,02,3,33,1,31931
G63-53303-3331-31932,6,3,53,3,03,3,33,1,31932
G63-54304-3331-31933,6,3,54,3,04,3,33,1,31933
G63-55305-3331-31934,6,3,55,3,05,3,33,1,31934
G63-56306-3331-31935,6,3,56,3,06,3,33,1,31935
G63-57307-3331-31936,6,3,57,3,07,3,33,1,31936
G63-58308-3331-31937,6,3,58,3,08,3,33,1,31937
G63-59309-3331-31938,6,3,59,3,09,3,33,1,31938
G63-60310-3331-31939,6,3,60,3,10,3,33,1,31939
G63-61311-3331-31940,6,3,61,3,11,3,33,1,31940
G63-62312-3331-31941,6,3,62,3,12,3,33,1,31941
G63-55400-3331-31942,6,3,55,4,00,3,33,1,31942
G63-56401-3331-31943,6,3,56,4,01,3,33,1,31943
G63-57402-3331-31944,6,3,57,4,02,3,33,1,31944
G63-58403-3331-31945,6,3,58,4,03,3,33,1,31945
G63-59404-3331-31946,6,3,59,4,04,3,33,1,31946
G63-60405-3331-31947,6,3,60,4,05,3,33,1,31947
G63-61406-3331-31948,6,3,61,4,06,3,33,1,31948
G63-62407-3331-31949,6,3,62,4,07,3,33,1,31949
G63-63408-3331-31950,6,3,63,4,08,3,33,1,31950
G63-64409-3331-31951,6,3,64,4,09,3,33,1,31951
G63-65410-3331-31952,6,3,65,4,10,3,33,1,31952
G63-66411-3331-31953,6,3,66,4,11,3,33,1,31953
G63-67412-3331-31954,6,3,67,4,12,3,33,1,31954
G63-59500-3331-31955,6,3,59,5,00,3,33,1,31955
G63-60501-3331-31956,6,3,60,5,01,3,33,1,31956
G63-61502-3331-31957,6,3,61,5,02,3,33,1,31957
G63-62503-3331-31958,6,3,62,5,03,3,33,1,31958
G63-63504-3331-31959,6,3,63,5,04,3,33,1,31959
G63-64505-3331-31960,6,3,64,5,05,3,33,1,31960
G63-65506-3331-31961,6,3,65,5,06,3,33,1,31961
G63-66507-3331-31962,6,3,66,5,07,3,33,1,31962
G63-67508-3331-31963,6,3,67,5,08,3,33,1,31963
G63-68509-3331-31964,6,3,68,5,09,3,33,1,31964
G63-69510-3331-31965,6,3,69,5,10,3,33,1,31965
G63-70511-3331-31966,6,3,70,5,11,3,33,1,31966
G63-71512-3331-31967,6,3,71,5,12,3,33,1,31967
G63-64600-3331-31968,6,3,64,6,00,3,33,1,31968
G63-65601-3331-31969,6,3,65,6,01,3,33,1,31969
G63-66602-3331-31970,6,3,66,6,02,3,33,1,31970
G63-67603-3331-31971,6,3,67,6,03,3,33,1,31971
G63-68604-3331-31972,6,3,68,6,04,3,33,1,31972
G63-69605-3331-31973,6,3,69,6,05,3,33,1,31973
G63-70606-3331-31974,6,3,70,6,06,3,33,1,31974
G63-71607-3331-31975,6,3,71,6,07,3,33,1,31975
G63-72608-3331-31976,6,3,72,6,08,3,33,1,31976
G63-73609-3331-31977,6,3,73,6,09,3,33,1,31977
G63-74610-3331-31978,6,3,74,6,10,3,33,1,31978
G63-75611-3331-31979,6,3,75,6,11,3,33,1,31979
G63-76612-3331-31980,6,3,76,6,12,3,33,1,31980
G63-40100-3332-32527,6,3,40,1,00,3,33,2,32527
G63-41101-3332-32528,6,3,41,1,01,3,33,2,32528
G63-42102-3332-32529,6,3,42,1,02,3,33,2,32529
G63-43103-3332-32530,6,3,43,1,03,3,33,2,32530
G63-44104-3332-32531,6,3,44,1,04,3,33,2,32531
G63-45105-3332-32532,6,3,45,1,05,3,33,2,32532
G63-46106-3332-32533,6,3,46,1,06,3,33,2,32533
G63-47107-3332-32534,6,3,47,1,07,3,33,2,32534
G63-48108-3332-32535,6,3,48,1,08,3,33,2,32535
G63-49109-3332-32536,6,3,49,1,09,3,33,2,32536
G63-50110-3332-32537,6,3,50,1,10,3,33,2,32537
G63-51111-3332-32538,6,3,51,1,11,3,33,2,32538
G63-52112-3332-32539,6,3,52,1,12,3,33,2,32539
G63-45200-3332-32540,6,3,45,2,00,3,33,2,32540
G63-46201-3332-32541,6,3,46,2,01,3,33,2,32541
G63-47202-3332-32542,6,3,47,2,02,3,33,2,32542
G63-48203-3332-32543,6,3,48,2,03,3,33,2,32543
G63-49204-3332-32544,6,3,49,2,04,3,33,2,32544
G63-50205-3332-32545,6,3,50,2,05,3,33,2,32545
G63-51206-3332-32546,6,3,51,2,06,3,33,2,32546
G63-52207-3332-32547,6,3,52,2,07,3,33,2,32547
G63-53208-3332-32548,6,3,53,2,08,3,33,2,32548
G63-54209-3332-32549,6,3,54,2,09,3,33,2,32549
G63-55210-3332-32550,6,3,55,2,10,3,33,2,32550
G63-56211-3332-32551,6,3,56,2,11,3,33,2,32551
G63-57212-3332-32552,6,3,57,2,12,3,33,2,32552
G63-50300-3332-32553,6,3,50,3,00,3,33,2,32553
G63-51301-3332-32554,6,3,51,3,01,3,33,2,32554
G63-52302-3332-32555,6,3,52,3,02,3,33,2,32555
G63-53303-3332-32556,6,3,53,3,03,3,33,2,32556
G63-54304-3332-32557,6,3,54,3,04,3,33,2,32557
G63-55305-3332-32558,6,3,55,3,05,3,33,2,32558
G63-56306-3332-32559,6,3,56,3,06,3,33,2,32559
G63-57307-3332-32560,6,3,57,3,07,3,33,2,32560
G63-58308-3332-32561,6,3,58,3,08,3,33,2,32561
G63-59309-3332-32562,6,3,59,3,09,3,33,2,32562
G63-60310-3332-32563,6,3,60,3,10,3,33,2,32563
G63-61311-3332-32564,6,3,61,3,11,3,33,2,32564
G63-62312-3332-32565,6,3,62,3,12,3,33,2,32565
G63-55400-3332-32566,6,3,55,4,00,3,33,2,32566
G63-56401-3332-32567,6,3,56,4,01,3,33,2,32567
G63-57402-3332-32568,6,3,57,4,02,3,33,2,32568
G63-58403-3332-32569,6,3,58,4,03,3,33,2,32569
G63-59404-3332-32570,6,3,59,4,04,3,33,2,32570
G63-60405-3332-32571,6,3,60,4,05,3,33,2,32571
G63-61406-3332-32572,6,3,61,4,06,3,33,2,32572
G63-62407-3332-32573,6,3,62,4,07,3,33,2,32573
G63-63408-3332-32574,6,3,63,4,08,3,33,2,32574
G63-64409-3332-32575,6,3,64,4,09,3,33,2,32575
G63-65410-3332-32576,6,3,65,4,10,3,33,2,32576
G63-66411-3332-32577,6,3,66,4,11,3,33,2,32577
G63-67412-3332-32578,6,3,67,4,12,3,33,2,32578
G63-59500-3332-32579,6,3,59,5,00,3,33,2,32579
G63-60501-3332-32580,6,3,60,5,01,3,33,2,32580
G63-61502-3332-32581,6,3,61,5,02,3,33,2,32581
G63-62503-3332-32582,6,3,62,5,03,3,33,2,32582
G63-63504-3332-32583,6,3,63,5,04,3,33,2,32583
G63-64505-3332-32584,6,3,64,5,05,3,33,2,32584
G63-65506-3332-32585,6,3,65,5,06,3,33,2,32585
G63-66507-3332-32586,6,3,66,5,07,3,33,2,32586
G63-67508-3332-32587,6,3,67,5,08,3,33,2,32587
G63-68509-3332-32588,6,3,68,5,09,3,33,2,32588
G63-69510-3332-32589,6,3,69,5,10,3,33,2,32589
G63-70511-3332-32590,6,3,70,5,11,3,33,2,32590
G63-71512-3332-32591,6,3,71,5,12,3,33,2,32591
G63-64600-3332-32592,6,3,64,6,00,3,33,2,32592
G63-65601-3332-32593,6,3,65,6,01,3,33,2,32593
G63-66602-3332-32594,6,3,66,6,02,3,33,2,32594
G63-67603-3332-32595,6,3,67,6,03,3,33,2,32595
G63-68604-3332-32596,6,3,68,6,04,3,33,2,32596
G63-69605-3332-32597,6,3,69,6,05,3,33,2,32597
G63-70606-3332-32598,6,3,70,6,06,3,33,2,32598
G63-71607-3332-32599,6,3,71,6,07,3,33,2,32599
G63-72608-3332-32600,6,3,72,6,08,3,33,2,32600
G63-73609-3332-32601,6,3,73,6,09,3,33,2,32601
G63-74610-3332-32602,6,3,74,6,10,3,33,2,32602
G63-75611-3332-32603,6,3,75,6,11,3,33,2,32603
G63-76612-3332-32604,6,3,76,6,12,3,33,2,32604
G63-40100-3333-33151,6,3,40,1,00,3,33,3,33151
G63-41101-3333-33152,6,3,41,1,01,3,33,3,33152
G63-42102-3333-33153,6,3,42,1,02,3,33,3,33153
G63-43103-3333-33154,6,3,43,1,03,3,33,3,33154
G63-44104-3333-33155,6,3,44,1,04,3,33,3,33155
G63-45105-3333-33156,6,3,45,1,05,3,33,3,33156
G63-46106-3333-33157,6,3,46,1,06,3,33,3,33157
G63-47107-3333-33158,6,3,47,1,07,3,33,3,33158
G63-48108-3333-33159,6,3,48,1,08,3,33,3,33159
G63-49109-3333-33160,6,3,49,1,09,3,33,3,33160
G63-50110-3333-33161,6,3,50,1,10,3,33,3,33161
G63-51111-3333-33162,6,3,51,1,11,3,33,3,33162
G63-52112-3333-33163,6,3,52,1,12,3,33,3,33163
G63-45200-3333-33164,6,3,45,2,00,3,33,3,33164
G63-46201-3333-33165,6,3,46,2,01,3,33,3,33165
G63-47202-3333-33166,6,3,47,2,02,3,33,3,33166
G63-48203-3333-33167,6,3,48,2,03,3,33,3,33167
G63-49204-3333-33168,6,3,49,2,04,3,33,3,33168
G63-50205-3333-33169,6,3,50,2,05,3,33,3,33169
G63-51206-3333-33170,6,3,51,2,06,3,33,3,33170
G63-52207-3333-33171,6,3,52,2,07,3,33,3,33171
G63-53208-3333-33172,6,3,53,2,08,3,33,3,33172
G63-54209-3333-33173,6,3,54,2,09,3,33,3,33173
G63-55210-3333-33174,6,3,55,2,10,3,33,3,33174
G63-56211-3333-33175,6,3,56,2,11,3,33,3,33175
G63-57212-3333-33176,6,3,57,2,12,3,33,3,33176
G63-50300-3333-33177,6,3,50,3,00,3,33,3,33177
G63-51301-3333-33178,6,3,51,3,01,3,33,3,33178
G63-52302-3333-33179,6,3,52,3,02,3,33,3,33179
G63-53303-3333-33180,6,3,53,3,03,3,33,3,33180
G63-54304-3333-33181,6,3,54,3,04,3,33,3,33181
G63-55305-3333-33182,6,3,55,3,05,3,33,3,33182
G63-56306-3333-33183,6,3,56,3,06,3,33,3,33183
G63-57307-3333-33184,6,3,57,3,07,3,33,3,33184
G63-58308-3333-33185,6,3,58,3,08,3,33,3,33185
G63-59309-3333-33186,6,3,59,3,09,3,33,3,33186
G63-60310-3333-33187,6,3,60,3,10,3,33,3,33187
G63-61311-3333-33188,6,3,61,3,11,3,33,3,33188
G63-62312-3333-33189,6,3,62,3,12,3,33,3,33189
G63-55400-3333-33190,6,3,55,4,00,3,33,3,33190
G63-56401-3333-33191,6,3,56,4,01,3,33,3,33191
G63-57402-3333-33192,6,3,57,4,02,3,33,3,33192
G63-58403-3333-33193,6,3,58,4,03,3,33,3,33193
G63-59404-3333-33194,6,3,59,4,04,3,33,3,33194
G63-60405-3333-33195,6,3,60,4,05,3,33,3,33195
G63-61406-3333-33196,6,3,61,4,06,3,33,3,33196
G63-62407-3333-33197,6,3,62,4,07,3,33,3,33197
G63-63408-3333-33198,6,3,63,4,08,3,33,3,33198
G63-64409-3333-33199,6,3,64,4,09,3,33,3,33199
G63-65410-3333-33200,6,3,65,4,10,3,33,3,33200
G63-66411-3333-33201,6,3,66,4,11,3,33,3,33201
G63-67412-3333-33202,6,3,67,4,12,3,33,3,33202
G63-59500-3333-33203,6,3,59,5,00,3,33,3,33203
G63-60501-3333-33204,6,3,60,5,01,3,33,3,33204
G63-61502-3333-33205,6,3,61,5,02,3,33,3,33205
G63-62503-3333-33206,6,3,62,5,03,3,33,3,33206
G63-63504-3333-33207,6,3,63,5,04,3,33,3,33207
G63-64505-3333-33208,6,3,64,5,05,3,33,3,33208
G63-65506-3333-33209,6,3,65,5,06,3,33,3,33209
G63-66507-3333-33210,6,3,66,5,07,3,33,3,33210
G63-67508-3333-33211,6,3,67,5,08,3,33,3,33211
G63-68509-3333-33212,6,3,68,5,09,3,33,3,33212
G63-69510-3333-33213,6,3,69,5,10,3,33,3,33213
G63-70511-3333-33214,6,3,70,5,11,3,33,3,33214
G63-71512-3333-33215,6,3,71,5,12,3,33,3,33215
G63-64600-3333-33216,6,3,64,6,00,3,33,3,33216
G63-65601-3333-33217,6,3,65,6,01,3,33,3,33217
G63-66602-3333-33218,6,3,66,6,02,3,33,3,33218
G63-67603-3333-33219,6,3,67,6,03,3,33,3,33219
G63-68604-3333-33220,6,3,68,6,04,3,33,3,33220
G63-69605-3333-33221,6,3,69,6,05,3,33,3,33221
G63-70606-3333-33222,6,3,70,6,06,3,33,3,33222
G63-71607-3333-33223,6,3,71,6,07,3,33,3,33223
G63-72608-3333-33224,6,3,72,6,08,3,33,3,33224
G63-73609-3333-33225,6,3,73,6,09,3,33,3,33225
G63-74610-3333-33226,6,3,74,6,10,3,33,3,33226
G63-75611-3333-33227,6,3,75,6,11,3,33,3,33227
G63-76612-3333-33228,6,3,76,6,12,3,33,3,33228
G71-40100-3331-31981,7,1,40,1,00,3,33,1,31981
G71-41101-3331-31982,7,1,41,1,01,3,33,1,31982
G71-42102-3331-31983,7,1,42,1,02,3,33,1,31983
G71-43103-3331-31984,7,1,43,1,03,3,33,1,31984
G71-44104-3331-31985,7,1,44,1,04,3,33,1,31985
G71-45105-3331-31986,7,1,45,1,05,3,33,1,31986
G71-46106-3331-31987,7,1,46,1,06,3,33,1,31987
G71-47107-3331-31988,7,1,47,1,07,3,33,1,31988
G71-48108-3331-31989,7,1,48,1,08,3,33,1,31989
G71-49109-3331-31990,7,1,49,1,09,3,33,1,31990
G71-50110-3331-31991,7,1,50,1,10,3,33,1,31991
G71-51111-3331-31992,7,1,51,1,11,3,33,1,31992
G71-52112-3331-31993,7,1,52,1,12,3,33,1,31993
G71-45200-3331-31994,7,1,45,2,00,3,33,1,31994
G71-46201-3331-31995,7,1,46,2,01,3,33,1,31995
G71-47202-3331-31996,7,1,47,2,02,3,33,1,31996
G71-48203-3331-31997,7,1,48,2,03,3,33,1,31997
G71-49204-3331-31998,7,1,49,2,04,3,33,1,31998
G71-50205-3331-31999,7,1,50,2,05,3,33,1,31999
G71-51206-3331-32000,7,1,51,2,06,3,33,1,32000
G71-52207-3331-32001,7,1,52,2,07,3,33,1,32001
G71-53208-3331-32002,7,1,53,2,08,3,33,1,32002
G71-54209-3331-32003,7,1,54,2,09,3,33,1,32003
G71-55210-3331-32004,7,1,55,2,10,3,33,1,32004
G71-56211-3331-32005,7,1,56,2,11,3,33,1,32005
G71-57212-3331-32006,7,1,57,2,12,3,33,1,32006
G71-50300-3331-32007,7,1,50,3,00,3,33,1,32007
G71-51301-3331-32008,7,1,51,3,01,3,33,1,32008
G71-52302-3331-32009,7,1,52,3,02,3,33,1,32009
G71-53303-3331-32010,7,1,53,3,03,3,33,1,32010
G71-54304-3331-32011,7,1,54,3,04,3,33,1,32011
G71-55305-3331-32012,7,1,55,3,05,3,33,1,32012
G71-56306-3331-32013,7,1,56,3,06,3,33,1,32013
G71-57307-3331-32014,7,1,57,3,07,3,33,1,32014
G71-58308-3331-32015,7,1,58,3,08,3,33,1,32015
G71-59309-3331-32016,7,1,59,3,09,3,33,1,32016
G71-60310-3331-32017,7,1,60,3,10,3,33,1,32017
G71-61311-3331-32018,7,1,61,3,11,3,33,1,32018
G71-62312-3331-32019,7,1,62,3,12,3,33,1,32019
G71-55400-3331-32020,7,1,55,4,00,3,33,1,32020
G71-56401-3331-32021,7,1,56,4,01,3,33,1,32021
G71-57402-3331-32022,7,1,57,4,02,3,33,1,32022
G71-58403-3331-32023,7,1,58,4,03,3,33,1,32023
G71-59404-3331-32024,7,1,59,4,04,3,33,1,32024
G71-60405-3331-32025,7,1,60,4,05,3,33,1,32025
G71-61406-3331-32026,7,1,61,4,06,3,33,1,32026
G71-62407-3331-32027,7,1,62,4,07,3,33,1,32027
G71-63408-3331-32028,7,1,63,4,08,3,33,1,32028
G71-64409-3331-32029,7,1,64,4,09,3,33,1,32029
G71-65410-3331-32030,7,1,65,4,10,3,33,1,32030
G71-66411-3331-32031,7,1,66,4,11,3,33,1,32031
G71-67412-3331-32032,7,1,67,4,12,3,33,1,32032
G71-59500-3331-32033,7,1,59,5,00,3,33,1,32033
G71-60501-3331-32034,7,1,60,5,01,3,33,1,32034
G71-61502-3331-32035,7,1,61,5,02,3,33,1,32035
G71-62503-3331-32036,7,1,62,5,03,3,33,1,32036
G71-63504-3331-32037,7,1,63,5,04,3,33,1,32037
G71-64505-3331-32038,7,1,64,5,05,3,33,1,32038
G71-65506-3331-32039,7,1,65,5,06,3,33,1,32039
G71-66507-3331-32040,7,1,66,5,07,3,33,1,32040
G71-67508-3331-32041,7,1,67,5,08,3,33,1,32041
G71-68509-3331-32042,7,1,68,5,09,3,33,1,32042
G71-69510-3331-32043,7,1,69,5,10,3,33,1,32043
G71-70511-3331-32044,7,1,70,5,11,3,33,1,32044
G71-71512-3331-32045,7,1,71,5,12,3,33,1,32045
G71-64600-3331-32046,7,1,64,6,00,3,33,1,32046
G71-65601-3331-32047,7,1,65,6,01,3,33,1,32047
G71-66602-3331-32048,7,1,66,6,02,3,33,1,32048
G71-67603-3331-32049,7,1,67,6,03,3,33,1,32049
G71-68604-3331-32050,7,1,68,6,04,3,33,1,32050
G71-69605-3331-32051,7,1,69,6,05,3,33,1,32051
G71-70606-3331-32052,7,1,70,6,06,3,33,1,32052
G71-71607-3331-32053,7,1,71,6,07,3,33,1,32053
G71-72608-3331-32054,7,1,72,6,08,3,33,1,32054
G71-73609-3331-32055,7,1,73,6,09,3,33,1,32055
G71-74610-3331-32056,7,1,74,6,10,3,33,1,32056
G71-75611-3331-32057,7,1,75,6,11,3,33,1,32057
G71-76612-3331-32058,7,1,76,6,12,3,33,1,32058
G71-40100-3332-32605,7,1,40,1,00,3,33,2,32605
G71-41101-3332-32606,7,1,41,1,01,3,33,2,32606
G71-42102-3332-32607,7,1,42,1,02,3,33,2,32607
G71-43103-3332-32608,7,1,43,1,03,3,33,2,32608
G71-44104-3332-32609,7,1,44,1,04,3,33,2,32609
G71-45105-3332-32610,7,1,45,1,05,3,33,2,32610
G71-46106-3332-32611,7,1,46,1,06,3,33,2,32611
G71-47107-3332-32612,7,1,47,1,07,3,33,2,32612
G71-48108-3332-32613,7,1,48,1,08,3,33,2,32613
G71-49109-3332-32614,7,1,49,1,09,3,33,2,32614
G71-50110-3332-32615,7,1,50,1,10,3,33,2,32615
G71-51111-3332-32616,7,1,51,1,11,3,33,2,32616
G71-52112-3332-32617,7,1,52,1,12,3,33,2,32617
G71-45200-3332-32618,7,1,45,2,00,3,33,2,32618
G71-46201-3332-32619,7,1,46,2,01,3,33,2,32619
G71-47202-3332-32620,7,1,47,2,02,3,33,2,32620
G71-48203-3332-32621,7,1,48,2,03,3,33,2,32621
G71-49204-3332-32622,7,1,49,2,04,3,33,2,32622
G71-50205-3332-32623,7,1,50,2,05,3,33,2,32623
G71-51206-3332-32624,7,1,51,2,06,3,33,2,32624
G71-52207-3332-32625,7,1,52,2,07,3,33,2,32625
G71-53208-3332-32626,7,1,53,2,08,3,33,2,32626
G71-54209-3332-32627,7,1,54,2,09,3,33,2,32627
G71-55210-3332-32628,7,1,55,2,10,3,33,2,32628
G71-56211-3332-32629,7,1,56,2,11,3,33,2,32629
G71-57212-3332-32630,7,1,57,2,12,3,33,2,32630
G71-50300-3332-32631,7,1,50,3,00,3,33,2,32631
G71-51301-3332-32632,7,1,51,3,01,3,33,2,32632
G71-52302-3332-32633,7,1,52,3,02,3,33,2,32633
G71-53303-3332-32634,7,1,53,3,03,3,33,2,32634
G71-54304-3332-32635,7,1,54,3,04,3,33,2,32635
G71-55305-3332-32636,7,1,55,3,05,3,33,2,32636
G71-56306-3332-32637,7,1,56,3,06,3,33,2,32637
G71-57307-3332-32638,7,1,57,3,07,3,33,2,32638
G71-58308-3332-32639,7,1,58,3,08,3,33,2,32639
G71-59309-3332-32640,7,1,59,3,09,3,33,2,32640
G71-60310-3332-32641,7,1,60,3,10,3,33,2,32641
G71-61311-3332-32642,7,1,61,3,11,3,33,2,32642
G71-62312-3332-32643,7,1,62,3,12,3,33,2,32643
G71-55400-3332-32644,7,1,55,4,00,3,33,2,32644
G71-56401-3332-32645,7,1,56,4,01,3,33,2,32645
G71-57402-3332-32646,7,1,57,4,02,3,33,2,32646
G71-58403-3332-32647,7,1,58,4,03,3,33,2,32647
G71-59404-3332-32648,7,1,59,4,04,3,33,2,32648
G71-60405-3332-32649,7,1,60,4,05,3,33,2,32649
G71-61406-3332-32650,7,1,61,4,06,3,33,2,32650
G71-62407-3332-32651,7,1,62,4,07,3,33,2,32651
G71-63408-3332-32652,7,1,63,4,08,3,33,2,32652
G71-64409-3332-32653,7,1,64,4,09,3,33,2,32653
G71-65410-3332-32654,7,1,65,4,10,3,33,2,32654
G71-66411-3332-32655,7,1,66,4,11,3,33,2,32655
G71-67412-3332-32656,7,1,67,4,12,3,33,2,32656
G71-59500-3332-32657,7,1,59,5,00,3,33,2,32657
G71-60501-3332-32658,7,1,60,5,01,3,33,2,32658
G71-61502-3332-32659,7,1,61,5,02,3,33,2,32659
G71-62503-3332-32660,7,1,62,5,03,3,33,2,32660
G71-63504-3332-32661,7,1,63,5,04,3,33,2,32661
